overlay,family,threshold,recovery_change,exit_key,max_hold,greed_threshold,signals,closed,open,wins,win_rate,avg_return,median_return,realized_pnl_per_100,unrealized_pnl_per_100,mark_to_market_pnl_per_100,covered_years,worst_year_win_rate,year_win_rate_std,robust_score
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_90_greed_off,90,,164,155,9,81,0.5225806451612903,0.03073353843733714,0.003030303030302939,476.3698457787257,-192.27916833125582,284.09067744746983,5,0.06896551724137931,0.2986294703216099,0.3535165782102555
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_60_greed_60,60,60.0,90,85,5,48,0.5647058823529412,0.026274108085907303,0.013043478260869712,223.32991873021206,-114.92056006645761,108.40935866375445,4,0.0,0.2719506924647198,0.3534791182050652
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_90_greed_60,90,60.0,90,85,5,48,0.5647058823529412,0.026274108085907303,0.013043478260869712,223.32991873021206,-114.92056006645761,108.40935866375445,4,0.0,0.2719506924647198,0.3534791182050652
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_120_greed_60,120,60.0,90,85,5,48,0.5647058823529412,0.026274108085907303,0.013043478260869712,223.32991873021206,-114.92056006645761,108.40935866375445,4,0.0,0.2719506924647198,0.3534791182050652
recovery_peak_70_change_le_2p5,recovery,70.0,2.5,hold_60_greed_70,60,70.0,41,36,5,24,0.6666666666666666,0.05634309948893458,0.04081063863672574,202.8351581601645,-114.92056006645761,87.91459809370689,3,0.0,0.41185585651817974,0.35328779465855925
core_ge_40,core,40.0,,hold_60_greed_80,60,80.0,285,266,19,142,0.5338345864661654,0.02683157479968633,0.00783695093357717,713.7198896716563,-421.7910288094067,291.9288608622496,5,0.0,0.2757228337163166,0.35290893897568326
qvix_ge_70,qvix,70.0,,hold_120_greed_70,120,70.0,43,34,9,23,0.6764705882352942,0.03344926032319145,0.006239751691980877,113.7274850988509,-209.444838438693,-95.7173533398421,4,0.0,0.36946325821866743,0.3527130115571111
recovery_peak_50_change_le_2p5,recovery,50.0,2.5,hold_60_greed_80,60,80.0,164,155,9,83,0.535483870967742,0.03338328059153104,0.009309542280837801,517.4408491687311,-192.27916833125582,325.1616808374753,5,0.0,0.31694037499488414,0.35240168966173957
core_ge_60,core,60.0,,hold_40_greed_off,40,,137,137,0,77,0.5620437956204379,0.007947133763029236,0.0134069400630914,108.87573255350054,0.0,108.87573255350054,5,0.0,0.3877884296596648,0.35238296356635457
core_ge_60,core,60.0,,hold_40_greed_80,40,80.0,137,137,0,77,0.5620437956204379,0.007947133763029236,0.0134069400630914,108.87573255350054,0.0,108.87573255350054,5,0.0,0.3877884296596648,0.35238296356635457
recovery_peak_50_change_le_0p0,recovery,50.0,0.0,hold_60_greed_80,60,80.0,142,135,7,72,0.5333333333333333,0.03637889687872814,0.014112903225806495,491.11510786282986,-153.1149805637161,338.00012729911373,5,0.0,0.3170076137263801,0.35221972663217477
enhanced_ge_50,enhanced,50.0,,hold_40_greed_off,40,,139,139,0,77,0.5539568345323741,0.004417560695710677,0.012048192771084265,61.4040936703784,0.0,61.4040936703784,5,0.0,0.32811855280650853,0.35205420125037956
enhanced_ge_50,enhanced,50.0,,hold_40_greed_80,40,80.0,139,139,0,77,0.5539568345323741,0.004417560695710677,0.012048192771084265,61.4040936703784,0.0,61.4040936703784,5,0.0,0.32811855280650853,0.35205420125037956
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_20_greed_off,20,,90,90,0,51,0.5666666666666667,0.014175149831520597,0.010869565217391353,127.57634848368538,0.0,127.57634848368538,5,0.0,0.32047229689131046,0.35194809453148473
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_20_greed_80,20,80.0,90,90,0,51,0.5666666666666667,0.014175149831520597,0.010869565217391353,127.57634848368538,0.0,127.57634848368538,5,0.0,0.32047229689131046,0.35194809453148473
core_ge_55,core,55.0,,hold_40_greed_60,40,60.0,175,175,0,99,0.5657142857142857,-0.003354168501304698,0.00953206239168125,-58.69794877283222,0.0,-58.69794877283222,5,0.0,0.37651005893337763,0.3517300875920813
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_20_greed_70,20,70.0,90,90,0,51,0.5666666666666667,0.013319385844442266,0.009754164973588053,119.87447259998038,0.0,119.87447259998038,5,0.0,0.32047229689131046,0.3516913653353612
core_ge_60,core,60.0,,hold_20_greed_off,20,,137,137,0,77,0.5620437956204379,0.011892102618760485,0.006688963210702337,162.92180587701864,0.0,162.92180587701864,5,0.0,0.4128648705990949,0.35156033894791955
core_ge_60,core,60.0,,hold_20_greed_80,20,80.0,137,137,0,77,0.5620437956204379,0.011892102618760485,0.006688963210702337,162.92180587701864,0.0,162.92180587701864,5,0.0,0.4128648705990949,0.35156033894791955
enhanced_ge_35,enhanced,35.0,,hold_20_greed_70,20,70.0,301,301,0,163,0.5415282392026578,0.010067194179633478,0.006024096385542244,303.0225448069677,0.0,303.0225448069677,5,0.0,0.27810728532255624,0.35153569502941445
recovery_peak_60_change_le_0p0,recovery,60.0,0.0,hold_20_greed_60,20,60.0,90,90,0,51,0.5666666666666667,0.009845733583415414,0.0071024797939714945,88.61160225073873,0.0,88.61160225073873,5,0.0,0.311918575764651,0.3513335673471859
core_ge_50,core,50.0,,hold_40_greed_80,40,80.0,216,216,0,120,0.5555555555555556,0.009529814010603543,0.012727566417087832,205.84398262903653,0.0,205.84398262903653,5,0.0,0.3700716649058151,0.35103098878849365
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_60_greed_60,60,60.0,115,110,5,59,0.5363636363636364,0.015098056932151393,0.011287770326275481,166.0786262536653,-114.92056006645761,51.158066187207694,4,0.0,0.2720730305948421,0.35094539281387627
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_90_greed_60,90,60.0,115,110,5,59,0.5363636363636364,0.015098056932151393,0.011287770326275481,166.0786262536653,-114.92056006645761,51.158066187207694,4,0.0,0.2720730305948421,0.35094539281387627
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_120_greed_60,120,60.0,115,110,5,59,0.5363636363636364,0.015098056932151393,0.011287770326275481,166.0786262536653,-114.92056006645761,51.158066187207694,4,0.0,0.2720730305948421,0.35094539281387627
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_60_greed_80,60,80.0,130,124,6,66,0.532258064516129,0.03335292954978812,0.008991436133026998,413.57632641737274,-126.36453173068199,287.2117946866907,5,0.0,0.3168419349513281,0.3507875563268947
baseline,baseline,0.0,,hold_60_greed_80,60,80.0,373,348,25,183,0.5258620689655172,0.03628523762125956,0.00417713698649147,1262.7262692198328,-535.8081934407904,726.9180757790424,5,0.0,0.29153565362902295,0.3504937534788146
core_ge_60,core,60.0,,hold_40_greed_60,40,60.0,137,137,0,78,0.5693430656934306,-0.00321827601758616,0.013043478260869712,-44.09038144093039,0.0,-44.09038144093039,5,0.0,0.41648143926810455,0.3503875348999911
core_ge_50,core,50.0,,hold_20_greed_60,20,60.0,216,216,0,119,0.5509259259259259,0.006901921000037188,0.004394061766855084,149.08149360080327,0.0,149.08149360080327,5,0.0,0.3519170210532975,0.34938017757871037
core_ge_50,core,50.0,,hold_20_greed_off,20,,216,216,0,118,0.5462962962962963,0.011882933517166742,0.0059413805868567815,256.6713639708016,0.0,256.6713639708016,5,0.0,0.34694163540075834,0.34895769737123755
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_20_greed_off,20,,79,79,0,46,0.5822784810126582,0.014965763453648702,0.01919720767888311,118.22953128382474,0.0,118.22953128382474,5,0.0,0.3210053651334265,0.34894854033174966
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_20_greed_80,20,80.0,79,79,0,46,0.5822784810126582,0.014965763453648702,0.01919720767888311,118.22953128382474,0.0,118.22953128382474,5,0.0,0.3210053651334265,0.34894854033174966
core_ge_65,core,65.0,,hold_40_greed_70,40,70.0,83,83,0,49,0.5903614457831325,0.014596760085728145,0.029757243539545897,121.15310871154361,0.0,121.15310871154361,4,0.0,0.42029974276373094,0.34893577149618626
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_90_greed_70,90,70.0,38,33,5,22,0.6666666666666666,0.05251090549708325,0.04249084249084256,173.2859881403747,-114.92056006645761,58.3654280739171,3,0.0,0.41464004176400593,0.34891540164133783
recovery_peak_70_change_le_0p0,recovery,70.0,0.0,hold_120_greed_70,120,70.0,38,33,5,22,0.6666666666666666,0.0521356356730989,0.04249084249084256,172.04759772122637,-114.92056006645761,57.127037654768756,3,0.0,0.41464004176400593,0.3488028206941426
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_20_greed_70,20,70.0,79,79,0,46,0.5822784810126582,0.013990842455711361,0.012865497076023358,110.52765540011976,0.0,110.52765540011976,5,0.0,0.3210053651334265,0.34865606403236843
core_ge_55,core,55.0,,hold_20_greed_80,20,80.0,175,175,0,96,0.5485714285714286,0.012145239783803035,0.005843071786310716,212.54169621655313,0.0,212.54169621655313,5,0.0,0.3676510751428492,0.3485172002094273
core_ge_55,core,55.0,,hold_20_greed_off,20,,175,175,0,96,0.5485714285714286,0.012113016368120975,0.005843071786310716,211.97778644211706,0.0,211.97778644211706,5,0.0,0.3676510751428492,0.34850753318472266
core_ge_55,core,55.0,,hold_40_greed_80,40,80.0,175,175,0,97,0.5542857142857143,0.006795373621224797,0.012048192771084265,118.91903837143394,0.0,118.91903837143394,5,0.0,0.3838571871892905,0.34847289425408134
baseline,baseline,0.0,,hold_60_greed_60,60,60.0,373,348,25,187,0.5373563218390804,0.010029434161347979,0.004236262406197011,349.02430881490966,-535.8081934407904,-186.78388462588077,5,0.0,0.29070442887144476,0.348430636858229
enhanced_ge_45,enhanced,45.0,,hold_120_greed_off,120,,202,183,19,88,0.4808743169398907,0.0222842013231442,-0.014534883720930036,407.80088421353884,-421.7910288094067,-13.99014459586789,5,0.2127659574468085,0.2522813903762935,0.3482165033814659
recovery_peak_60_change_le_m2p5,recovery,60.0,-2.5,hold_20_greed_60,20,60.0,79,79,0,46,0.5822784810126582,0.010145207340766396,0.013043478260869712,80.14713799205452,0.0,80.14713799205452,5,0.0,0.31300070997434565,0.3481427459106114
qvix_ge_40,qvix,40.0,,hold_40_greed_70,40,70.0,134,134,0,73,0.5447761194029851,0.0003031800992050338,0.009494839405146838,4.062613329347453,0.0,4.062613329347453,5,0.0,0.30634039406240965,0.34797178220626124
core_ge_65,core,65.0,,hold_120_greed_80,120,80.0,83,71,12,36,0.5070422535211268,0.028469295945342105,0.0036231884057971175,202.13200121192892,-278.81184758411655,-76.67984637218763,3,0.358974358974359,0.2627509084949083,0.34793927876200925
core_ge_35,core,35.0,,hold_40_greed_60,40,60.0,320,320,0,172,0.5375,-0.0037376112040636137,0.004236262406197011,-119.60355853003564,0.0,-119.60355853003564,5,0.0,0.24781445901456392,0.3478035599176158
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_off,20,,115,115,0,62,0.5391304347826087,0.009969382993721451,0.006024096385542244,114.64790442779669,0.0,114.64790442779669,5,0.0,0.31322365659480045,0.34749813976183674
enhanced_ge_55,enhanced,55.0,,hold_120_greed_80,120,80.0,94,79,15,43,0.5443037974683544,0.061483845359114116,0.026412776412776395,485.72237833700154,-341.24645810149553,144.475920235506,3,0.0,0.27649688238704745,0.3474773017509477
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_80,20,80.0,115,115,0,62,0.5391304347826087,0.00965970877100375,0.006024096385542244,111.08665086654312,0.0,111.08665086654312,5,0.0,0.31322365659480045,0.3474052374950214
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_70,20,70.0,115,115,0,62,0.5391304347826087,0.008098297365714472,0.006024096385542244,93.13041970571643,0.0,93.13041970571643,5,0.0,0.31322365659480045,0.3469368140734347
baseline,baseline,0.0,,hold_90_greed_60,90,60.0,373,347,26,187,0.5389048991354467,0.011025287135312981,0.004357298474945592,382.5774635953604,-561.6937520238968,-179.11628842853634,5,0.0,0.3233736078827788,0.346890147077695
baseline,baseline,0.0,,hold_120_greed_60,120,60.0,373,347,26,187,0.5389048991354467,0.011025287135312981,0.004357298474945592,382.5774635953604,-561.6937520238968,-179.11628842853634,5,0.0,0.3233736078827788,0.346890147077695
core_ge_45,core,45.0,,hold_40_greed_80,40,80.0,250,250,0,136,0.544,0.008505621651655632,0.011575539760819709,212.6405412913908,0.0,212.6405412913908,5,0.0,0.34612437998464235,0.3468617360967254
core_ge_40,core,40.0,,hold_20_greed_60,20,60.0,285,285,0,153,0.5368421052631579,0.002611449343433451,0.0018066847335140857,74.42630628785335,0.0,74.42630628785335,5,0.0,0.2808750790238339,0.3467344811127023
core_ge_50,core,50.0,,hold_20_greed_80,20,80.0,216,216,0,117,0.5416666666666666,0.011603337624334506,0.004874660893155358,250.6320926856253,0.0,250.6320926856253,5,0.0,0.34513215455309565,0.34670376225638605
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_60_greed_60,60,60.0,73,68,5,41,0.6029411764705882,0.02495289732040812,0.0325227192978389,169.6797017787752,-114.92056006645761,54.7591417123176,4,0.0,0.37879566941762965,0.3466528038780062
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_90_greed_60,90,60.0,73,68,5,41,0.6029411764705882,0.02495289732040812,0.0325227192978389,169.6797017787752,-114.92056006645761,54.7591417123176,4,0.0,0.37879566941762965,0.3466528038780062
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_120_greed_60,120,60.0,73,68,5,41,0.6029411764705882,0.02495289732040812,0.0325227192978389,169.6797017787752,-114.92056006645761,54.7591417123176,4,0.0,0.37879566941762965,0.3466528038780062
core_ge_40,core,40.0,,hold_40_greed_60,40,60.0,285,285,0,153,0.5368421052631579,-0.004321316594296272,0.003142183817753441,-123.15752293744376,0.0,-123.15752293744376,5,0.0,0.26038974744083804,0.346293477858023
enhanced_ge_45,enhanced,45.0,,hold_60_greed_80,60,80.0,202,183,19,96,0.5245901639344263,0.03193497611888131,0.0036231884057971175,584.410062975528,-421.7910288094067,162.6190341661213,5,0.0,0.32035254238011357,0.34624737141246836
recovery_peak_55_change_le_2p5,recovery,55.0,2.5,hold_20_greed_60,20,60.0,115,115,0,62,0.5391304347826087,0.0031179275801813096,0.002581755593803914,35.856167172085065,0.0,35.856167172085065,5,0.0,0.30350735486043295,0.34622000727652413
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_60_greed_60,60,60.0,101,96,5,51,0.53125,0.01822007274421393,0.0071024797939714945,174.91269834445373,-114.92056006645761,59.99213827799612,4,0.0,0.262445329583912,0.34609539545655116
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_90_greed_60,90,60.0,101,96,5,51,0.53125,0.01822007274421393,0.0071024797939714945,174.91269834445373,-114.92056006645761,59.99213827799612,4,0.0,0.262445329583912,0.34609539545655116
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_120_greed_60,120,60.0,101,96,5,51,0.53125,0.01822007274421393,0.0071024797939714945,174.91269834445373,-114.92056006645761,59.99213827799612,4,0.0,0.262445329583912,0.34609539545655116
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_off,20,,101,101,0,54,0.5346534653465347,0.010770285195497779,0.0031813361611876534,108.77988047452756,0.0,108.77988047452756,5,0.0,0.30637180551469245,0.3460480737907413
enhanced_ge_50,enhanced,50.0,,hold_40_greed_70,40,70.0,139,139,0,76,0.5467625899280576,0.0039913195662541374,0.010398613518197486,55.479341970932516,0.0,55.479341970932516,5,0.0,0.35684143908827315,0.34603137570684317
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_80,20,80.0,101,101,0,54,0.5346534653465347,0.010417685832997426,0.0031813361611876534,105.218626913274,0.0,105.218626913274,5,0.0,0.30637180551469245,0.34594229398199117
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_70,20,70.0,101,101,0,54,0.5346534653465347,0.009387148348813495,0.0023148148148148806,94.8101983230163,0.0,94.8101983230163,5,0.0,0.30637180551469245,0.345633132736736
core_ge_50,core,50.0,,hold_40_greed_60,40,60.0,216,216,0,118,0.5462962962962963,-0.0019416263705425197,0.004689717663894477,-41.93912960371843,0.0,-41.93912960371843,5,0.0,0.3378208966536369,0.34553998850469436
recovery_peak_65_change_le_2p5,recovery,65.0,2.5,hold_20_greed_60,20,60.0,73,73,0,44,0.6027397260273972,0.014445037633987934,0.013043478260869712,105.44877472811191,0.0,105.44877472811191,5,0.0,0.41557231142216544,0.3454575893901218
enhanced_ge_45,enhanced,45.0,,hold_20_greed_70,20,70.0,202,202,0,109,0.5396039603960396,0.011778318898874606,0.004780265549273022,237.92204175726704,0.0,237.92204175726704,5,0.0,0.3492414401923139,0.3453961606522971
core_ge_55,core,55.0,,hold_40_greed_off,40,,175,175,0,96,0.5485714285714286,0.0056716133727455235,0.011102886750555152,99.25323402304667,0.0,99.25323402304667,5,0.0,0.38294701710353496,0.34535143692925524
recovery_peak_50_change_le_m2p5,recovery,50.0,-2.5,hold_90_greed_off,90,,130,124,6,63,0.5080645161290323,0.023984518278513303,0.0017391690459913622,297.40802665356495,-126.36453173068199,171.04349492288296,5,0.07692307692307693,0.2949759189905458,0.3453218477211341
core_ge_35,core,35.0,,hold_20_greed_60,20,60.0,320,320,0,170,0.53125,0.0015793125370718614,0.0017639275646916808,50.53800118629957,0.0,50.53800118629957,5,0.0,0.2624799806106635,0.34510039531226844
core_ge_40,core,40.0,,hold_20_greed_80,20,80.0,285,285,0,151,0.5298245614035088,0.009851783017776368,0.0038971161340608518,280.7758160066265,0.0,280.7758160066265,5,0.0,0.2857448971743022,0.34500822383314306
qvix_ge_60,qvix,60.0,,hold_120_greed_off,120,,85,63,22,32,0.5079365079365079,0.0654659482105054,0.002912621359223211,412.43547372618406,-473.8065446679834,-61.37107094179936,4,0.2857142857142857,0.252818578352325,0.34495398073464817
recovery_peak_55_change_le_0p0,recovery,55.0,0.0,hold_20_greed_60,20,60.0,101,101,0,54,0.5346534653465347,0.003979641768809942,0.00146520146520146,40.194381864980414,0.0,40.194381864980414,5,0.0,0.2961038961038961,0.3448323135155987
enhanced_ge_55,enhanced,55.0,,hold_40_greed_off,40,,94,94,0,53,0.5638297872340425,0.0006884979633107474,0.014309462915600979,6.471880855121026,0.0,6.471880855121026,4,0.0,0.3948166378393809,0.34453611197886397
enhanced_ge_55,enhanced,55.0,,hold_40_greed_80,40,80.0,94,94,0,53,0.5638297872340425,0.0006884979633107474,0.014309462915600979,6.471880855121026,0.0,6.471880855121026,4,0.0,0.3948166378393809,0.34453611197886397
baseline,baseline,0.0,,hold_20_greed_70,20,70.0,373,373,0,195,0.5227882037533512,0.007923931892179707,0.003069838833461347,295.5626595783031,0.0,295.5626595783031,5,0.0,0.2438220694538471,0.3442655158880218
core_ge_50,core,50.0,,hold_40_greed_off,40,,216,216,0,117,0.5416666666666666,0.006012480842585186,0.009494839405146838,129.86958619984,0.0,129.86958619984,5,0.0,0.36921685078159683,0.34309972952358114
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_60_greed_60,60,60.0,90,86,4,47,0.5465116279069767,0.016029590857640184,0.011287770326275481,137.85448137570557,-88.17011123342347,49.684370142282106,4,0.0,0.26306892964504003,0.34301917683917726
recovery_peak_55_change_le_m2p5,recovery,55.0,-2.5,hold_90_greed_60,90,60.0,90,86,4,47,0.5465116279069767,0.016029590857640184,0.011287770326275481,137.85448137570557,-88.17011123342347,49.684370142282106,4,0.0,0.26306892964504003,0.34301917683917726
