line,symbol,name,signal_date,entry_date,exit_date,ret,cash_before,cash_after,rank_score,score_detail,variant,window,combo
S,159887,银行ETF,2025-01-02,2025-01-03,2025-01-17,0.0238500851788756,10110.065363893083,10351.191283985934,0.9166666666666669,"{""score"": 0.9166666666666667, ""momentum"": 0.028770706190061057, ""mom20"": 0.028770706190061057, ""mom60"": 0.06019766397124893, ""mom120"": 0.15234375, ""vol20"": 0.1842096801268777, ""amount20"": 57532080.0, ""history_days"": 881, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,518880,黄金ETF,2025-03-31,2025-04-01,2025-04-16,0.0633503401360544,10351.191283985934,11006.942772639806,0.9476923076923076,"{""score"": 0.9476923076923077, ""momentum"": 0.08696326150984346, ""mom20"": 0.08696326150984346, ""mom60"": 0.18047138047138023, ""mom120"": 0.21926621457137885, ""vol20"": 0.10086165025769309, ""amount20"": 1488937491.9, ""history_days"": 2838, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,518880,黄金ETF,2025-04-16,2025-04-17,2025-05-06,0.0062128222075346,11006.942772639806,11075.326951134726,0.9444444444444444,"{""score"": 0.9444444444444444, ""momentum"": 0.11535602794707889, ""mom20"": 0.11535602794707889, ""mom60"": 0.22598039215686283, ""mom120"": 0.26206896551724124, ""vol20"": 0.18679555060689063, ""amount20"": 3691486153.8250003, ""history_days"": 2849, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,518880,黄金ETF,2025-05-06,2025-05-07,2025-05-21,-0.0302437752574632,11075.326951134726,10740.367251921682,0.932,"{""score"": 0.932, ""momentum"": 0.08294209702660416, ""mom20"": 0.08294209702660416, ""mom60"": 0.1821711445876688, ""mom120"": 0.26739926739926734, ""vol20"": 0.3275146595644789, ""amount20"": 5912329916.65, ""history_days"": 2860, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159887,银行ETF,2025-06-24,2025-06-25,2025-07-09,0.026074700493305,10740.367251921682,11020.419111203642,0.9214814814814816,"{""score"": 0.9214814814814816, ""momentum"": 0.07916986933128367, ""mom20"": 0.07916986933128367, ""mom60"": 0.11783439490445846, ""mom120"": 0.20722269991401543, ""vol20"": 0.0973295976171105, ""amount20"": 67697295.0, ""history_days"": 993, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159992,创新药ETF,2025-07-30,2025-07-31,2025-08-14,0.0043336944745395,11020.419111203642,11068.178240612975,0.912972972972973,"{""score"": 0.912972972972973, ""momentum"": 0.17211055276381915, ""mom20"": 0.17211055276381915, ""mom60"": 0.26251691474966177, ""mom120"": 0.3720588235294118, ""vol20"": 0.21201367734509197, ""amount20"": 452425357.5, ""history_days"": 1287, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159811,5G50ETF,2025-08-22,2025-08-25,2025-09-08,0.0138518913159297,11068.178240612975,11221.493442667284,0.910625,"{""score"": 0.910625, ""momentum"": 0.2503486750348676, ""mom20"": 0.2503486750348676, ""mom60"": 0.5182049110922946, ""mom120"": 0.37079510703363905, ""vol20"": 0.2976775252157679, ""amount20"": 4843091.0, ""history_days"": 1296, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,161226,白银LOF,2025-11-21,2025-11-24,2025-12-08,0.261090909090909,11221.493442667284,14151.32336697096,0.9111111111111112,"{""score"": 0.9111111111111111, ""momentum"": 0.05714285714285716, ""mom20"": 0.05714285714285716, ""mom60"": 0.29763033175355447, ""mom120"": 0.4380252100840336, ""vol20"": 0.3586297349459585, ""amount20"": 219842426.4125, ""history_days"": 2494, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,161226,白银LOF,2025-12-11,2025-12-12,2025-12-26,0.2645290581162325,14151.32336697096,17894.75960833402,0.9125,"{""score"": 0.9125, ""momentum"": 0.3267123287671234, ""mom20"": 0.3267123287671234, ""mom60"": 0.7126436781609196, ""mom120"": 0.8482824427480915, ""vol20"": 0.4788682931588076, ""amount20"": 291768045.5, ""history_days"": 2508, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,512400,有色金属ETF,2026-01-26,2026-01-27,2026-02-10,-0.081974069427018,17894.75960833402,16427.85334182065,0.913939393939394,"{""score"": 0.9139393939393939, ""momentum"": 0.30698429886302114, ""mom20"": 0.30698429886302114, ""mom60"": 0.3531390134529149, ""mom120"": 0.8992918961447682, ""vol20"": 0.3252292167408854, ""amount20"": 2109170756.5, ""history_days"": 2039, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159663,机床ETF,2026-03-06,2026-03-09,2026-03-23,-0.1431492842535787,16427.85334182065,14076.217894116264,0.9188235294117648,"{""score"": 0.9188235294117647, ""momentum"": 0.14750290360046447, ""mom20"": 0.14750290360046447, ""mom60"": 0.40740740740740744, ""mom120"": 0.3779637377963738, ""vol20"": 0.3169609379077569, ""amount20"": 14631785.100000001, ""history_days"": 814, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159930,能源ETF,2026-03-23,2026-03-24,2026-04-08,-0.0294284097340123,14076.217894116264,13661.977186422975,0.925,"{""score"": 0.925, ""momentum"": 0.10794044665012392, ""mom20"": 0.10794044665012392, ""mom60"": 0.25597749648382573, ""mom120"": 0.33782771535580536, ""vol20"": 0.4909685834347277, ""amount20"": 209372516.5, ""history_days"": 3035, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159811,5G50ETF,2026-04-08,2026-04-09,2026-04-23,0.162008910490077,13661.977186422975,15875.33922553565,0.9166666666666669,"{""score"": 0.9166666666666667, ""momentum"": 0.020703933747411973, ""mom20"": 0.020703933747411973, ""mom60"": 0.05793991416309008, ""mom120"": 0.12300683371298415, ""vol20"": 0.4369181645139069, ""amount20"": 7737921.5, ""history_days"": 1444, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159811,5G50ETF,2026-06-01,2026-06-02,2026-06-16,0.0477972934062769,15875.33922553565,16634.137472422753,0.9177777777777778,"{""score"": 0.9177777777777778, ""momentum"": 0.17922170653338076, ""mom20"": 0.17922170653338076, ""mom60"": 0.394259181089067, ""mom120"": 0.6018428709990302, ""vol20"": 0.43781588786359615, ""amount20"": 20799999.5, ""history_days"": 1479, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,159663,机床ETF,2026-06-24,2026-06-25,2026-07-09,-0.1085043988269796,16634.137472422753,14829.26038597219,0.9125,"{""score"": 0.9125, ""momentum"": 0.11359867330016593, ""mom20"": 0.11359867330016593, ""mom60"": 0.5296127562642368, ""mom120"": 0.8498622589531681, ""vol20"": 0.48974647911166497, ""amount20"": 57019252.7875, ""history_days"": 887, ""accel"": 1.0}",fixed_high_score,past_2y,S
S,162411,华宝油气LOF,2026-07-23,2026-07-24,2026-08-07,-0.0632368703108253,14829.26038597219,13891.504370139008,0.9133333333333332,"{""score"": 0.9133333333333333, ""momentum"": 0.1914357682619645, ""mom20"": 0.1914357682619645, ""mom60"": 0.05462653288740227, ""mom120"": 0.3138888888888889, ""vol20"": 0.32529126369974765, ""amount20"": 104242641.45, ""history_days"": 3281, ""accel"": 1.0}",fixed_high_score,past_2y,S
D,159870,化工ETF,2024-08-14,2024-08-15,2024-12-30,0.1577909270216961,10000.0,11577.909270216962,77.07671957671958,fear_weighted=61.6931;symbol_fear=92.4603,fixed_high_score,past_2y,D
D,512880,证券ETF,2025-01-02,2025-01-03,2025-02-20,0.0399628252788102,11577.909270216962,12040.59523547656,83.44576719576719,fear_weighted=75.6878;symbol_fear=91.2037,fixed_high_score,past_2y,D
D,159811,5G50ETF,2025-04-07,2025-04-08,2025-05-09,0.1241706161137441,12040.59523547656,13535.683364241897,96.4625850340136,fear_weighted=95.3061;symbol_fear=97.619,fixed_high_score,past_2y,D
D,159565,汽车零部件ETF,2025-10-17,2025-10-20,2025-11-11,-0.0085470085470085,13535.683364241897,13419.993762838121,75.69205027818418,fear_weighted=70.6841;symbol_fear=80.7,fixed_high_score,past_2y,D
D,159811,5G50ETF,2025-11-21,2025-11-24,2025-12-23,0.1777893639207508,13419.993762838121,15805.925917753555,80.72704081632654,fear_weighted=72.003;symbol_fear=89.4511,fixed_high_score,past_2y,D
D,510880,红利ETF,2026-02-02,2026-02-03,2026-06-24,-0.0009832841691249,15805.925917753555,15790.384201020268,89.73450491307634,fear_weighted=82.0484;symbol_fear=97.4206,fixed_high_score,past_2y,D
C,515170,食品饮料ETF,2024-08-12,2024-08-13,2024-10-17,0.0680529300567105,10000.0,10680.529300567105,1.0,hit=5/5;selected_score=5.418702806095758,fixed_high_score,past_2y,C+S
S,512880,证券ETF,2024-11-04,2024-11-05,2024-11-19,-0.0316205533596836,10680.529300567105,10342.805053908858,0.916923076923077,"{""score"": 0.916923076923077, ""momentum"": 0.08220415537488712, ""mom20"": 0.08220415537488712, ""mom60"": 0.43473053892215563, ""mom120"": 0.38979118329466345, ""vol20"": 0.5653178929608424, ""amount20"": 2199027207.0, ""history_days"": 2000, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
S,512980,传媒ETF,2024-12-05,2024-12-06,2024-12-20,-0.0339366515837104,10342.805053908858,9991.804882396114,0.9142857142857144,"{""score"": 0.9142857142857143, ""momentum"": 0.06973848069738464, ""mom20"": 0.06973848069738464, ""mom60"": 0.486159169550173, ""mom120"": 0.34009360374414976, ""vol20"": 0.440207094083776, ""amount20"": 179612901.5, ""history_days"": 1668, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
C,512400,有色金属ETF,2024-12-20,2024-12-23,2025-02-26,0.0271084337349396,9991.804882396114,10262.667062942995,1.0,hit=4/4;selected_score=0.8348871811583229,fixed_high_score,past_2y,C+S
S,518880,黄金ETF,2025-03-31,2025-04-01,2025-04-16,0.0633503401360544,10262.667062942995,10912.810512083517,0.9476923076923076,"{""score"": 0.9476923076923077, ""momentum"": 0.08696326150984346, ""mom20"": 0.08696326150984346, ""mom60"": 0.18047138047138023, ""mom120"": 0.21926621457137885, ""vol20"": 0.10086165025769309, ""amount20"": 1488937491.9, ""history_days"": 2838, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
S,518880,黄金ETF,2025-04-16,2025-04-17,2025-05-06,0.0062128222075346,10912.810512083517,10980.609863579606,0.9444444444444444,"{""score"": 0.9444444444444444, ""momentum"": 0.11535602794707889, ""mom20"": 0.11535602794707889, ""mom60"": 0.22598039215686283, ""mom120"": 0.26206896551724124, ""vol20"": 0.18679555060689063, ""amount20"": 3691486153.8250003, ""history_days"": 2849, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
S,518880,黄金ETF,2025-05-06,2025-05-07,2025-05-21,-0.0302437752574632,10980.609863579606,10648.51476667562,0.932,"{""score"": 0.932, ""momentum"": 0.08294209702660416, ""mom20"": 0.08294209702660416, ""mom60"": 0.1821711445876688, ""mom120"": 0.26739926739926734, ""vol20"": 0.3275146595644789, ""amount20"": 5912329916.65, ""history_days"": 2860, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
S,159887,银行ETF,2025-06-24,2025-06-25,2025-07-09,0.026074700493305,10648.51476667562,10926.171599915224,0.9214814814814816,"{""score"": 0.9214814814814816, ""momentum"": 0.07916986933128367, ""mom20"": 0.07916986933128367, ""mom60"": 0.11783439490445846, ""mom120"": 0.20722269991401543, ""vol20"": 0.0973295976171105, ""amount20"": 67697295.0, ""history_days"": 993, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
S,159992,创新药ETF,2025-07-30,2025-07-31,2025-08-14,0.0043336944745395,10926.171599915224,10973.522289405648,0.912972972972973,"{""score"": 0.912972972972973, ""momentum"": 0.17211055276381915, ""mom20"": 0.17211055276381915, ""mom60"": 0.26251691474966177, ""mom120"": 0.3720588235294118, ""vol20"": 0.21201367734509197, ""amount20"": 452425357.5, ""history_days"": 1287, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
S,159811,5G50ETF,2025-08-22,2025-08-25,2025-09-08,0.0138518913159297,10973.522289405648,11125.526327511428,0.910625,"{""score"": 0.910625, ""momentum"": 0.2503486750348676, ""mom20"": 0.2503486750348676, ""mom60"": 0.5182049110922946, ""mom120"": 0.37079510703363905, ""vol20"": 0.2976775252157679, ""amount20"": 4843091.0, ""history_days"": 1296, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
C,159611,电力ETF,2025-11-20,2025-11-21,2026-01-20,0.0313111545988258,11125.526327511428,11473.879402345447,1.0,hit=4/4;selected_score=0.874448383058415,fixed_high_score,past_2y,C+S
S,512400,有色金属ETF,2026-01-26,2026-01-27,2026-02-10,-0.081974069427018,11473.879402345447,10533.318815620349,0.913939393939394,"{""score"": 0.9139393939393939, ""momentum"": 0.30698429886302114, ""mom20"": 0.30698429886302114, ""mom60"": 0.3531390134529149, ""mom120"": 0.8992918961447682, ""vol20"": 0.3252292167408854, ""amount20"": 2109170756.5, ""history_days"": 2039, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
S,159663,机床ETF,2026-03-06,2026-03-09,2026-03-23,-0.1431492842535787,10533.318815620349,9025.481766349543,0.9188235294117648,"{""score"": 0.9188235294117647, ""momentum"": 0.14750290360046447, ""mom20"": 0.14750290360046447, ""mom60"": 0.40740740740740744, ""mom120"": 0.3779637377963738, ""vol20"": 0.3169609379077569, ""amount20"": 14631785.100000001, ""history_days"": 814, ""accel"": 1.0}",fixed_high_score,past_2y,C+S
C,512950,央企改革ETF,2026-03-23,2026-03-24,2026-05-25,0.0854068594485542,9025.481766349543,9796.319819023647,1.0,hit=5/5;selected_score=0.6686964927681998,fixed_high_score,past_2y,C+S
C,512660,军工ETF,2026-06-01,2026-06-02,2026-07-29,-0.1365430149960536,9796.319819023647,8458.700775068564,1.0,hit=5/5;selected_score=0.6686964927681998,fixed_high_score,past_2y,C+S
C,515170,食品饮料ETF,2024-08-12,2024-08-13,2024-10-17,0.0680529300567105,10000.0,10680.529300567105,1.0,hit=5/5;selected_score=5.418702806095758,fixed_high_score,past_2y,C+D
D,512950,央企改革ETF,2024-10-17,2024-10-18,2025-02-20,-0.0177383592017738,10680.529300567105,10491.074235368575,80.19416099773242,fear_weighted=77.6833;symbol_fear=82.705,fixed_high_score,past_2y,C+D
D,159811,5G50ETF,2025-04-07,2025-04-08,2025-05-09,0.1241706161137441,10491.074235368575,11793.757386869318,96.4625850340136,fear_weighted=95.3061;symbol_fear=97.619,fixed_high_score,past_2y,C+D
D,159565,汽车零部件ETF,2025-10-17,2025-10-20,2025-11-11,-0.0085470085470085,11793.757386869318,11692.9560416824,75.69205027818418,fear_weighted=70.6841;symbol_fear=80.7,fixed_high_score,past_2y,C+D
C,159611,电力ETF,2025-11-20,2025-11-21,2026-01-20,0.0313111545988258,11692.9560416824,12059.075996020792,1.0,hit=4/4;selected_score=0.874448383058415,fixed_high_score,past_2y,C+D
D,510880,红利ETF,2026-02-02,2026-02-03,2026-06-24,-0.0009832841691249,12059.075996020792,12047.218497499633,89.73450491307634,fear_weighted=82.0484;symbol_fear=97.4206,fixed_high_score,past_2y,C+D
D,159870,化工ETF,2024-08-14,2024-08-15,2024-12-30,0.1577909270216961,10000.0,11577.909270216962,77.07671957671958,fear_weighted=61.6931;symbol_fear=92.4603,fixed_high_score,past_2y,S+D
D,512880,证券ETF,2025-01-02,2025-01-03,2025-02-20,0.0399628252788102,11577.909270216962,12040.59523547656,83.44576719576719,fear_weighted=75.6878;symbol_fear=91.2037,fixed_high_score,past_2y,S+D
S,518880,黄金ETF,2025-03-31,2025-04-01,2025-04-16,0.0633503401360544,12040.59523547656,12803.371039084555,0.9476923076923076,"{""score"": 0.9476923076923077, ""momentum"": 0.08696326150984346, ""mom20"": 0.08696326150984346, ""mom60"": 0.18047138047138023, ""mom120"": 0.21926621457137885, ""vol20"": 0.10086165025769309, ""amount20"": 1488937491.9, ""history_days"": 2838, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
S,518880,黄金ETF,2025-04-16,2025-04-17,2025-05-06,0.0062128222075346,12803.371039084555,12882.916107007486,0.9444444444444444,"{""score"": 0.9444444444444444, ""momentum"": 0.11535602794707889, ""mom20"": 0.11535602794707889, ""mom60"": 0.22598039215686283, ""mom120"": 0.26206896551724124, ""vol20"": 0.18679555060689063, ""amount20"": 3691486153.8250003, ""history_days"": 2849, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
S,518880,黄金ETF,2025-05-06,2025-05-07,2025-05-21,-0.0302437752574632,12882.916107007486,12493.2880876064,0.932,"{""score"": 0.932, ""momentum"": 0.08294209702660416, ""mom20"": 0.08294209702660416, ""mom60"": 0.1821711445876688, ""mom120"": 0.26739926739926734, ""vol20"": 0.3275146595644789, ""amount20"": 5912329916.65, ""history_days"": 2860, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
S,159887,银行ETF,2025-06-24,2025-06-25,2025-07-09,0.026074700493305,12493.2880876064,12819.046832667313,0.9214814814814816,"{""score"": 0.9214814814814816, ""momentum"": 0.07916986933128367, ""mom20"": 0.07916986933128367, ""mom60"": 0.11783439490445846, ""mom120"": 0.20722269991401543, ""vol20"": 0.0973295976171105, ""amount20"": 67697295.0, ""history_days"": 993, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
S,159992,创新药ETF,2025-07-30,2025-07-31,2025-08-14,0.0043336944745395,12819.046832667313,12874.600665094908,0.912972972972973,"{""score"": 0.912972972972973, ""momentum"": 0.17211055276381915, ""mom20"": 0.17211055276381915, ""mom60"": 0.26251691474966177, ""mom120"": 0.3720588235294118, ""vol20"": 0.21201367734509197, ""amount20"": 452425357.5, ""history_days"": 1287, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
S,159811,5G50ETF,2025-08-22,2025-08-25,2025-09-08,0.0138518913159297,12874.600665094908,13052.9382342438,0.910625,"{""score"": 0.910625, ""momentum"": 0.2503486750348676, ""mom20"": 0.2503486750348676, ""mom60"": 0.5182049110922946, ""mom120"": 0.37079510703363905, ""vol20"": 0.2976775252157679, ""amount20"": 4843091.0, ""history_days"": 1296, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
D,159565,汽车零部件ETF,2025-10-17,2025-10-20,2025-11-11,-0.0085470085470085,13052.9382342438,12941.374659592144,75.69205027818418,fear_weighted=70.6841;symbol_fear=80.7,fixed_high_score,past_2y,S+D
D,159811,5G50ETF,2025-11-21,2025-11-24,2025-12-23,0.1777893639207508,12941.374659592144,15242.213428581155,80.72704081632654,fear_weighted=72.003;symbol_fear=89.4511,fixed_high_score,past_2y,S+D
S,512400,有色金属ETF,2026-01-26,2026-01-27,2026-02-10,-0.081974069427018,15242.213428581155,13992.747166765217,0.913939393939394,"{""score"": 0.9139393939393939, ""momentum"": 0.30698429886302114, ""mom20"": 0.30698429886302114, ""mom60"": 0.3531390134529149, ""mom120"": 0.8992918961447682, ""vol20"": 0.3252292167408854, ""amount20"": 2109170756.5, ""history_days"": 2039, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
D,512980,传媒ETF,2026-03-03,2026-03-04,2026-07-15,-0.2280037842951749,13992.747166765217,10802.347860057162,76.70256991685564,fear_weighted=67.6909;symbol_fear=85.7143,fixed_high_score,past_2y,S+D
S,162411,华宝油气LOF,2026-07-23,2026-07-24,2026-08-07,-0.0632368703108253,10802.347860057162,10119.241189378306,0.9133333333333332,"{""score"": 0.9133333333333333, ""momentum"": 0.1914357682619645, ""mom20"": 0.1914357682619645, ""mom60"": 0.05462653288740227, ""mom120"": 0.3138888888888889, ""vol20"": 0.32529126369974765, ""amount20"": 104242641.45, ""history_days"": 3281, ""accel"": 1.0}",fixed_high_score,past_2y,S+D
C,515170,食品饮料ETF,2024-08-12,2024-08-13,2024-10-17,0.0680529300567105,10000.0,10680.529300567105,1.0,hit=5/5;selected_score=5.418702806095758,fixed_high_score,past_2y,C+S+D
D,512950,央企改革ETF,2024-10-17,2024-10-18,2025-02-20,-0.0177383592017738,10680.529300567105,10491.074235368575,80.19416099773242,fear_weighted=77.6833;symbol_fear=82.705,fixed_high_score,past_2y,C+S+D
S,518880,黄金ETF,2025-03-31,2025-04-01,2025-04-16,0.0633503401360544,10491.074235368575,11155.68735657177,0.9476923076923076,"{""score"": 0.9476923076923077, ""momentum"": 0.08696326150984346, ""mom20"": 0.08696326150984346, ""mom60"": 0.18047138047138023, ""mom120"": 0.21926621457137885, ""vol20"": 0.10086165025769309, ""amount20"": 1488937491.9, ""history_days"": 2838, ""accel"": 1.0}",fixed_high_score,past_2y,C+S+D
