rule_id,scope,exec_mode,n,win,avg,sum,pf,annual_avg_sum,worst_year_sum
line_tp_C20%_S20%_D20%_same_close,all,same_close,1513,0.6054196959682749,0.03897690750684765,58.9720610578605,3.1036461415975367,7.371507632232563,-0.2337857970941668
tp20%_all_same_close,all,same_close,1513,0.6054196959682749,0.03897690750684765,58.9720610578605,3.1036461415975367,7.371507632232563,-0.2337857970941668
line_tp_Craw_S15%_D18%_next_close,all,next_close,1513,0.6100462656972901,0.0389656794781628,58.955073050460314,3.1170953589672608,7.369384131307538,0.7216467883658092
line_tp_C20%_S18%_D12%_same_close,all,same_close,1513,0.6239259748843358,0.03895439784336918,58.93800393701757,3.1850376108764493,7.367250492127196,0.9016182081704157
tp18%_all_same_close,all,same_close,1513,0.6080634500991408,0.03895106466608068,58.932960839780065,3.111974232737969,7.366620104972507,0.3058821850696578
line_tp_Craw_S20%_D18%_next_close,all,next_close,1513,0.6074025115664243,0.03894417361032764,58.92253467242572,3.109100811454998,7.365316834053214,-0.2337857970941668
line_tp_C20%_S20%_D18%_same_close,all,same_close,1513,0.6074025115664243,0.03892274481264199,58.89011290152733,3.107940291397761,7.361264112690916,-0.2337857970941668
line_tp_Craw_S18%_D18%_next_close,all,next_close,1513,0.6080634500991408,0.038904953909443325,58.86319526498775,3.109474051274253,7.357899408123469,-0.08508963794784696
tp18%_D+S_next_close,D+S,next_close,1513,0.6080634500991408,0.038904953909443325,58.86319526498775,3.109474051274253,7.357899408123469,-0.08508963794784696
tp20%_trail12%_6%_all_next_close,all,next_close,1513,0.6232650363516193,0.03885250585423203,58.783841357453056,3.170996796954138,7.347980169681632,0.14156627587614568
line_tp_Craw_S12%_D20%_same_close,all,same_close,1513,0.6093853271645737,0.03883262408500353,58.75376024061033,3.111476215467283,7.344220030076292,1.3941905828464904
tp20%_trail12%_8%_D_same_close,D,same_close,1513,0.6219431592861864,0.038807019915657236,58.715021132389396,3.1736154709886666,7.3393776415486744,0.13525818242757015
line_tp_Craw_S15%_D20%_same_close,all,same_close,1513,0.6080634500991408,0.0388028830797247,58.70876209962347,3.1010085139691945,7.338595262452934,1.1856463816362846
line_tp_Craw_S12%_D18%_same_close,all,same_close,1513,0.6113681427627231,0.03877846139079786,58.671812084277164,3.115829576582286,7.333976510534645,1.3941905828464904
line_tp_Craw_S15%_D18%_same_close,all,same_close,1513,0.6100462656972901,0.038748720385519034,58.6268139432903,3.1053074703875354,7.328351742911287,1.1856463816362846
tp20%_trail8%_8%_all_next_close,all,next_close,1513,0.6232650363516193,0.03874299781649276,58.61815569635354,3.1918182684876135,7.327269462044194,0.00597787968353003
tp25%_trail12%_8%_all_next_close,all,next_close,1513,0.619960343688037,0.038717830461920906,58.58007748888633,3.1572248573658857,7.3225096861107914,-0.005028417735163049
tp20%_trail12%_8%_D+S_same_close,D+S,same_close,1513,0.6252478519497686,0.03870210759540753,58.55628879185159,3.184123123032274,7.31953609898145,0.5888377012097185
line_tp_C20%_S20%_D12%_same_close,all,same_close,1513,0.6232650363516193,0.038673452507267725,58.51293364349607,3.166622203939246,7.314116705437009,0.3619502260065911
